date,song_id,entries,exits,churn_rate,month
2025-08-29,"{'Manos Rotas by DELLAFUENTE & Morad', 'LA REINA by Lola Indigo', 'Ohnana by Kapo', 'BADGYAL by SAIKO', 'SE ME OLVIDA by Maisak & Feid', 'HAY LUPITA by Lomiiel', 'LUNA by Feid', 'Vacile by Yan Block', 'OTRA NOCHE (feat. Darell) by Myke Towers', 'New Woman (feat. ROSALÍA) by LISA & ROSALÍA', '1000COSAS by Lola Indigo & Manuel Turizo', 'PELIGROSA by FloyyMenor', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'El Fin del Mundo by La La Love You', 'Lo Que Tiene by Morad & Beny Jr & Rvfv', 'ADIVINO by Myke Towers', 'SI NO ES CONTIGO by Cris Mj', 'Goteras by Omar Montes & JC Reyes', 'Mi Luz (ft. Rels B) by Rvfv', 'REAL GANGSTA LOVE by Trueno', 'Luna llena by Beny Jr', 'FRIKI by Gonzy', 'UWAIE by Kapo', 'Rapido (with Cris Mj) by Dei V', 'Santa by Rvssian', 'El Merengue by Marshmello', 'Si Antes Te Hubiera Conocido by KAROL G', 'La Rizos [Dime Si Le Comento a la Pura] by Las 2K & Chardo Chardemio & Melody Records International', 'ESKELETO by SAIKO', 'Columbia by Quevedo', 'Tu Silueta by Diegote', 'AMARGURA by KAROL G', 'YOTULOKO by Omar Montes & Rels B', 'Taste by Sabrina Carpenter', 'LA MARINA STA MORENA by Figa Flawas', 'COMUNA 3 by JC Reyes & The Rudeboyz', 'LALA by Myke Towers', ""X'CLUSIVO - REMIX by Gonzy & SAIKO & Arcángel"", 'Cuando Te Vi | CROSSOVER #5 by Big One & Maria Becerra & Trueno', 'Gata Only by FloyyMenor', 'DIABLITA (feat. YOVNGCHIMI) by Myke Towers', 'LA FALDA by Myke Towers', 'Potra Salvaje - Hard Remix by Isabel Aaiún & Fernando Moreno', 'QLONA by KAROL G', 'WYA REMIX RED by J Abdiel & De La Rose & Yan Block', 'La Bachata by Manuel Turizo', 'Passoa by JHAYCO & Kapo', 'LA CAPI by Myke Towers', 'EL PANTALON - RUMBAS by Omar Montes', 'El Conjuntito by El Bobe & Omar Montes'}",1,1,0.02,2025-08
2025-08-30,"{'Manos Rotas by DELLAFUENTE & Morad', 'LA REINA by Lola Indigo', 'Ohnana by Kapo', 'BADGYAL by SAIKO', 'SE ME OLVIDA by Maisak & Feid', 'HAY LUPITA by Lomiiel', 'LUNA by Feid', 'Vacile by Yan Block', 'OTRA NOCHE (feat. Darell) by Myke Towers', 'New Woman (feat. ROSALÍA) by LISA & ROSALÍA', '1000COSAS by Lola Indigo & Manuel Turizo', 'PELIGROSA by FloyyMenor', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'El Fin del Mundo by La La Love You', 'Lo Que Tiene by Morad & Beny Jr & Rvfv', 'ADIVINO by Myke Towers', 'SI NO ES CONTIGO by Cris Mj', 'Goteras by Omar Montes & JC Reyes', 'Mi Luz (ft. Rels B) by Rvfv', 'REAL GANGSTA LOVE by Trueno', 'Luna llena by Beny Jr', 'FRIKI by Gonzy', 'UWAIE by Kapo', 'Rapido (with Cris Mj) by Dei V', 'Santa by Rvssian', 'El Merengue by Marshmello', 'Si Antes Te Hubiera Conocido by KAROL G', 'La Rizos [Dime Si Le Comento a la Pura] by Las 2K & Chardo Chardemio & Melody Records International', 'ESKELETO by SAIKO', 'Columbia by Quevedo', 'Tu Silueta by Diegote', 'AMARGURA by KAROL G', 'YOTULOKO by Omar Montes & Rels B', 'Taste by Sabrina Carpenter', 'LA MARINA STA MORENA by Figa Flawas', 'COMUNA 3 by JC Reyes & The Rudeboyz', 'LALA by Myke Towers', ""X'CLUSIVO - REMIX by Gonzy & SAIKO & Arcángel"", 'Cuando Te Vi | CROSSOVER #5 by Big One & Maria Becerra & Trueno', 'Gata Only by FloyyMenor', 'DIABLITA (feat. YOVNGCHIMI) by Myke Towers', 'LA FALDA by Myke Towers', 'Potra Salvaje - Hard Remix by Isabel Aaiún & Fernando Moreno', 'QLONA by KAROL G', 'WYA REMIX RED by J Abdiel & De La Rose & Yan Block', 'La Bachata by Manuel Turizo', 'Passoa by JHAYCO & Kapo', 'LA CAPI by Myke Towers', 'EL PANTALON - RUMBAS by Omar Montes', 'El Conjuntito by El Bobe & Omar Montes'}",0,0,0.0,2025-08
2025-08-31,"{'Manos Rotas by DELLAFUENTE & Morad', 'LA REINA by Lola Indigo', 'Ohnana by Kapo', 'BADGYAL by SAIKO', 'SE ME OLVIDA by Maisak & Feid', 'HAY LUPITA by Lomiiel', 'LUNA by Feid', 'Die With A Smile by Lady Gaga & Bruno Mars', 'OTRA NOCHE (feat. Darell) by Myke Towers', 'Vacile by Yan Block', '1000COSAS by Lola Indigo & Manuel Turizo', 'PELIGROSA by FloyyMenor', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'El Fin del Mundo by La La Love You', 'Lo Que Tiene by Morad & Beny Jr & Rvfv', 'ADIVINO by Myke Towers', 'SI NO ES CONTIGO by Cris Mj', 'Goteras by Omar Montes & JC Reyes', 'Mi Luz (ft. Rels B) by Rvfv', 'REAL GANGSTA LOVE by Trueno', 'Luna llena by Beny Jr', 'FRIKI by Gonzy', 'UWAIE by Kapo', 'Rapido (with Cris Mj) by Dei V', 'Santa by Rvssian', 'El Merengue by Marshmello', 'Si Antes Te Hubiera Conocido by KAROL G', 'La Rizos [Dime Si Le Comento a la Pura] by Las 2K & Chardo Chardemio & Melody Records International', 'ESKELETO by SAIKO', 'Columbia by Quevedo', 'Tu Silueta by Diegote', 'AMARGURA by KAROL G', 'YOTULOKO by Omar Montes & Rels B', 'Taste by Sabrina Carpenter', 'LA MARINA STA MORENA by Figa Flawas', 'COMUNA 3 by JC Reyes & The Rudeboyz', 'LALA by Myke Towers', ""X'CLUSIVO - REMIX by Gonzy & SAIKO & Arcángel"", 'Cuando Te Vi | CROSSOVER #5 by Big One & Maria Becerra & Trueno', 'Gata Only by FloyyMenor', 'DIABLITA (feat. YOVNGCHIMI) by Myke Towers', 'LA FALDA by Myke Towers', 'Potra Salvaje - Hard Remix by Isabel Aaiún & Fernando Moreno', 'QLONA by KAROL G', 'WYA REMIX RED by J Abdiel & De La Rose & Yan Block', 'La Bachata by Manuel Turizo', 'Passoa by JHAYCO & Kapo', 'LA CAPI by Myke Towers', 'EL PANTALON - RUMBAS by Omar Montes', 'El Conjuntito by El Bobe & Omar Montes'}",1,1,0.02,2025-08
2025-09-01,"{'Manos Rotas by DELLAFUENTE & Morad', 'LA REINA by Lola Indigo', 'Ohnana by Kapo', 'BADGYAL by SAIKO', 'SE ME OLVIDA by Maisak & Feid', 'HAY LUPITA by Lomiiel', 'LUNA by Feid', 'Vacile by Yan Block', 'OTRA NOCHE (feat. Darell) by Myke Towers', '1000COSAS by Lola Indigo & Manuel Turizo', 'PELIGROSA by FloyyMenor', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'El Fin del Mundo by La La Love You', 'Lo Que Tiene by Morad & Beny Jr & Rvfv', 'ADIVINO by Myke Towers', 'SI NO ES CONTIGO by Cris Mj', 'Goteras by Omar Montes & JC Reyes', 'Mi Luz (ft. Rels B) by Rvfv', 'REAL GANGSTA LOVE by Trueno', 'Luna llena by Beny Jr', 'FRIKI by Gonzy', 'UWAIE by Kapo', 'Rapido (with Cris Mj) by Dei V', 'Santa by Rvssian', 'El Merengue by Marshmello', 'Si Antes Te Hubiera Conocido by KAROL G', 'La Rizos [Dime Si Le Comento a la Pura] by Las 2K & Chardo Chardemio & Melody Records International', 'ESKELETO by SAIKO', 'Columbia by Quevedo', 'Tu Silueta by Diegote', 'AMARGURA by KAROL G', 'YOTULOKO by Omar Montes & Rels B', 'Taste by Sabrina Carpenter', 'LA MARINA STA MORENA by Figa Flawas', 'COMUNA 3 by JC Reyes & The Rudeboyz', 'CARITA TRISTE by Ana Mena & Emilia', 'LALA by Myke Towers', ""X'CLUSIVO - REMIX by Gonzy & SAIKO & Arcángel"", 'Cuando Te Vi | CROSSOVER #5 by Big One & Maria Becerra & Trueno', 'Gata Only by FloyyMenor', 'DIABLITA (feat. YOVNGCHIMI) by Myke Towers', 'LA FALDA by Myke Towers', 'Potra Salvaje - Hard Remix by Isabel Aaiún & Fernando Moreno', 'QLONA by KAROL G', 'WYA REMIX RED by J Abdiel & De La Rose & Yan Block', 'La Bachata by Manuel Turizo', 'Passoa by JHAYCO & Kapo', 'LA CAPI by Myke Towers', 'EL PANTALON - RUMBAS by Omar Montes', 'El Conjuntito by El Bobe & Omar Montes'}",1,1,0.02,2025-09
2025-09-02,"{'Manos Rotas by DELLAFUENTE & Morad', 'LA REINA by Lola Indigo', 'Ohnana by Kapo', 'BADGYAL by SAIKO', 'SE ME OLVIDA by Maisak & Feid', 'HAY LUPITA by Lomiiel', 'LUNA by Feid', 'Vacile by Yan Block', 'OTRA NOCHE (feat. Darell) by Myke Towers', '1000COSAS by Lola Indigo & Manuel Turizo', 'PELIGROSA by FloyyMenor', 'El Fin del Mundo by La La Love You', 'Lo Que Tiene by Morad & Beny Jr & Rvfv', 'ADIVINO by Myke Towers', 'SI NO ES CONTIGO by Cris Mj', 'Goteras by Omar Montes & JC Reyes', 'Mi Luz (ft. Rels B) by Rvfv', 'REAL GANGSTA LOVE by Trueno', 'Luna llena by Beny Jr', 'FRIKI by Gonzy', 'UWAIE by Kapo', 'Rapido (with Cris Mj) by Dei V', 'Santa by Rvssian', 'El Merengue by Marshmello', 'Si Antes Te Hubiera Conocido by KAROL G', 'La Rizos [Dime Si Le Comento a la Pura] by Las 2K & Chardo Chardemio & Melody Records International', 'ESKELETO by SAIKO', 'Columbia by Quevedo', 'Tu Silueta by Diegote', 'AMARGURA by KAROL G', 'YOTULOKO by Omar Montes & Rels B', 'Taste by Sabrina Carpenter', 'LA MARINA STA MORENA by Figa Flawas', 'COMUNA 3 by JC Reyes & The Rudeboyz', 'CARITA TRISTE by Ana Mena & Emilia', 'LALA by Myke Towers', ""X'CLUSIVO - REMIX by Gonzy & SAIKO & Arcángel"", 'Cuando Te Vi | CROSSOVER #5 by Big One & Maria Becerra & Trueno', 'Gata Only by FloyyMenor', 'DIABLITA (feat. YOVNGCHIMI) by Myke Towers', 'LA FALDA by Myke Towers', 'Potra Salvaje - Hard Remix by Isabel Aaiún & Fernando Moreno', 'QLONA by KAROL G', 'WYA REMIX RED by J Abdiel & De La Rose & Yan Block', 'La Bachata by Manuel Turizo', 'TAMBIÉN by Myke Towers', 'Passoa by JHAYCO & Kapo', 'LA CAPI by Myke Towers', 'EL PANTALON - RUMBAS by Omar Montes', 'El Conjuntito by El Bobe & Omar Montes'}",1,1,0.02,2025-09
2025-09-03,"{'Manos Rotas by DELLAFUENTE & Morad', 'LA REINA by Lola Indigo', 'Ohnana by Kapo', 'BADGYAL by SAIKO', 'SE ME OLVIDA by Maisak & Feid', 'HAY LUPITA by Lomiiel', 'LUNA by Feid', 'Vacile by Yan Block', 'OTRA NOCHE (feat. Darell) by Myke Towers', '1000COSAS by Lola Indigo & Manuel Turizo', 'PELIGROSA by FloyyMenor', 'El Fin del Mundo by La La Love You', 'Lo Que Tiene by Morad & Beny Jr & Rvfv', 'ADIVINO by Myke Towers', 'SI NO ES CONTIGO by Cris Mj', 'Goteras by Omar Montes & JC Reyes', 'Mi Luz (ft. Rels B) by Rvfv', 'REAL GANGSTA LOVE by Trueno', 'Luna llena by Beny Jr', 'FRIKI by Gonzy', 'UWAIE by Kapo', 'Rapido (with Cris Mj) by Dei V', 'Santa by Rvssian', 'El Merengue by Marshmello', 'Si Antes Te Hubiera Conocido by KAROL G', 'La Rizos [Dime Si Le Comento a la Pura] by Las 2K & Chardo Chardemio & Melody Records International', 'ESKELETO by SAIKO', 'Columbia by Quevedo', 'Tu Silueta by Diegote', 'AMARGURA by KAROL G', 'YOTULOKO by Omar Montes & Rels B', 'Taste by Sabrina Carpenter', 'LA MARINA STA MORENA by Figa Flawas', 'COMUNA 3 by JC Reyes & The Rudeboyz', 'CARITA TRISTE by Ana Mena & Emilia', 'LALA by Myke Towers', ""X'CLUSIVO - REMIX by Gonzy & SAIKO & Arcángel"", 'Cuando Te Vi | CROSSOVER #5 by Big One & Maria Becerra & Trueno', 'Gata Only by FloyyMenor', 'DIABLITA (feat. YOVNGCHIMI) by Myke Towers', 'LA FALDA by Myke Towers', 'Potra Salvaje - Hard Remix by Isabel Aaiún & Fernando Moreno', 'QLONA by KAROL G', 'WYA REMIX RED by J Abdiel & De La Rose & Yan Block', 'La Bachata by Manuel Turizo', 'TAMBIÉN by Myke Towers', 'Passoa by JHAYCO & Kapo', 'LA CAPI by Myke Towers', 'EL PANTALON - RUMBAS by Omar Montes', 'El Conjuntito by El Bobe & Omar Montes'}",0,0,0.0,2025-09
2025-09-04,"{'Manos Rotas by DELLAFUENTE & Morad', 'LA REINA by Lola Indigo', 'Ohnana by Kapo', 'BADGYAL by SAIKO', 'SE ME OLVIDA by Maisak & Feid', 'HAY LUPITA by Lomiiel', 'LUNA by Feid', 'Vacile by Yan Block', 'OTRA NOCHE (feat. Darell) by Myke Towers', '1000COSAS by Lola Indigo & Manuel Turizo', 'PELIGROSA by FloyyMenor', 'Lo Que Tiene by Morad & Beny Jr & Rvfv', 'ADIVINO by Myke Towers', 'SI NO ES CONTIGO by Cris Mj', 'Goteras by Omar Montes & JC Reyes', 'Me has invitado a bailar by Dani Fernández', 'Mi Luz (ft. Rels B) by Rvfv', 'REAL GANGSTA LOVE by Trueno', 'Luna llena by Beny Jr', 'FRIKI by Gonzy', 'UWAIE by Kapo', 'Rapido (with Cris Mj) by Dei V', 'Santa by Rvssian', 'El Merengue by Marshmello', 'Si Antes Te Hubiera Conocido by KAROL G', 'La Rizos [Dime Si Le Comento a la Pura] by Las 2K & Chardo Chardemio & Melody Records International', 'ESKELETO by SAIKO', 'Columbia by Quevedo', 'Tu Silueta by Diegote', 'AMARGURA by KAROL G', 'YOTULOKO by Omar Montes & Rels B', 'LA MARINA STA MORENA by Figa Flawas', 'APAGA EL CEL by FloyyMenor', 'COMUNA 3 by JC Reyes & The Rudeboyz', 'CARITA TRISTE by Ana Mena & Emilia', 'LALA by Myke Towers', ""X'CLUSIVO - REMIX by Gonzy & SAIKO & Arcángel"", 'Cuando Te Vi | CROSSOVER #5 by Big One & Maria Becerra & Trueno', 'Gata Only by FloyyMenor', 'DIABLITA (feat. YOVNGCHIMI) by Myke Towers', 'LA FALDA by Myke Towers', 'Potra Salvaje - Hard Remix by Isabel Aaiún & Fernando Moreno', 'QLONA by KAROL G', 'WYA REMIX RED by J Abdiel & De La Rose & Yan Block', 'La Bachata by Manuel Turizo', 'TAMBIÉN by Myke Towers', 'Passoa by JHAYCO & Kapo', 'LA CAPI by Myke Towers', 'EL PANTALON - RUMBAS by Omar Montes', 'El Conjuntito by El Bobe & Omar Montes'}",2,2,0.04,2025-09
2025-09-05,"{'Manos Rotas by DELLAFUENTE & Morad', 'LA REINA by Lola Indigo', 'Ohnana by Kapo', 'BADGYAL by SAIKO', 'SE ME OLVIDA by Maisak & Feid', 'HAY LUPITA by Lomiiel', 'LUNA by Feid', 'Vacile by Yan Block', 'OTRA NOCHE (feat. Darell) by Myke Towers', '1000COSAS by Lola Indigo & Manuel Turizo', 'PELIGROSA by FloyyMenor', 'El Fin del Mundo by La La Love You', 'Lo Que Tiene by Morad & Beny Jr & Rvfv', 'ADIVINO by Myke Towers', 'SI NO ES CONTIGO by Cris Mj', 'Goteras by Omar Montes & JC Reyes', 'Me has invitado a bailar by Dani Fernández', 'Mi Luz (ft. Rels B) by Rvfv', 'REAL GANGSTA LOVE by Trueno', 'Luna llena by Beny Jr', 'FRIKI by Gonzy', 'UWAIE by Kapo', 'Rapido (with Cris Mj) by Dei V', 'Santa by Rvssian', 'El Merengue by Marshmello', 'Si Antes Te Hubiera Conocido by KAROL G', 'La Rizos [Dime Si Le Comento a la Pura] by Las 2K & Chardo Chardemio & Melody Records International', 'ESKELETO by SAIKO', 'Columbia by Quevedo', 'Tu Silueta by Diegote', 'AMARGURA by KAROL G', 'YOTULOKO by Omar Montes & Rels B', 'LA MARINA STA MORENA by Figa Flawas', 'COMUNA 3 by JC Reyes & The Rudeboyz', 'CARITA TRISTE by Ana Mena & Emilia', 'LALA by Myke Towers', ""X'CLUSIVO - REMIX by Gonzy & SAIKO & Arcángel"", 'Cuando Te Vi | CROSSOVER #5 by Big One & Maria Becerra & Trueno', 'Gata Only by FloyyMenor', 'LA FALDA by Myke Towers', 'Potra Salvaje - Hard Remix by Isabel Aaiún & Fernando Moreno', 'QLONA by KAROL G', 'WYA REMIX RED by J Abdiel & De La Rose & Yan Block', 'La Bachata by Manuel Turizo', 'Martini by Dei V', 'TAMBIÉN by Myke Towers', 'Passoa by JHAYCO & Kapo', 'LA CAPI by Myke Towers', 'EL PANTALON - RUMBAS by Omar Montes', 'El Conjuntito by El Bobe & Omar Montes'}",2,2,0.04,2025-09
2025-09-06,"{'Manos Rotas by DELLAFUENTE & Morad', 'LA REINA by Lola Indigo', 'Ohnana by Kapo', 'BADGYAL by SAIKO', 'SE ME OLVIDA by Maisak & Feid', 'HAY LUPITA by Lomiiel', 'LUNA by Feid', 'Vacile by Yan Block', 'OTRA NOCHE (feat. Darell) by Myke Towers', '1000COSAS by Lola Indigo & Manuel Turizo', 'PELIGROSA by FloyyMenor', 'El Fin del Mundo by La La Love You', 'Lo Que Tiene by Morad & Beny Jr & Rvfv', 'ADIVINO by Myke Towers', 'SI NO ES CONTIGO by Cris Mj', 'Goteras by Omar Montes & JC Reyes', 'Me has invitado a bailar by Dani Fernández', 'Mi Luz (ft. Rels B) by Rvfv', 'REAL GANGSTA LOVE by Trueno', 'Luna llena by Beny Jr', 'FRIKI by Gonzy', 'UWAIE by Kapo', 'Rapido (with Cris Mj) by Dei V', 'Santa by Rvssian', 'El Merengue by Marshmello', 'Si Antes Te Hubiera Conocido by KAROL G', 'La Rizos [Dime Si Le Comento a la Pura] by Las 2K & Chardo Chardemio & Melody Records International', 'ESKELETO by SAIKO', 'Columbia by Quevedo', 'Tu Silueta by Diegote', 'AMARGURA by KAROL G', 'YOTULOKO by Omar Montes & Rels B', 'LA MARINA STA MORENA by Figa Flawas', 'COMUNA 3 by JC Reyes & The Rudeboyz', 'CARITA TRISTE by Ana Mena & Emilia', 'LALA by Myke Towers', ""X'CLUSIVO - REMIX by Gonzy & SAIKO & Arcángel"", 'Cuando Te Vi | CROSSOVER #5 by Big One & Maria Becerra & Trueno', 'Gata Only by FloyyMenor', 'LA FALDA by Myke Towers', 'Potra Salvaje - Hard Remix by Isabel Aaiún & Fernando Moreno', 'QLONA by KAROL G', 'WYA REMIX RED by J Abdiel & De La Rose & Yan Block', 'La Bachata by Manuel Turizo', 'Martini by Dei V', 'TAMBIÉN by Myke Towers', 'Passoa by JHAYCO & Kapo', 'LA CAPI by Myke Towers', 'EL PANTALON - RUMBAS by Omar Montes', 'El Conjuntito by El Bobe & Omar Montes'}",0,0,0.0,2025-09
2025-09-07,"{'Manos Rotas by DELLAFUENTE & Morad', 'Beso Prohibido by Beny Jr', 'LA REINA by Lola Indigo', 'Ohnana by Kapo', 'BADGYAL by SAIKO', 'SE ME OLVIDA by Maisak & Feid', 'HAY LUPITA by Lomiiel', 'LUNA by Feid', 'Vacile by Yan Block', 'OTRA NOCHE (feat. Darell) by Myke Towers', '1000COSAS by Lola Indigo & Manuel Turizo', 'PELIGROSA by FloyyMenor', 'El Fin del Mundo by La La Love You', 'Lo Que Tiene by Morad & Beny Jr & Rvfv', 'ADIVINO by Myke Towers', 'SI NO ES CONTIGO by Cris Mj', 'Goteras by Omar Montes & JC Reyes', 'Me has invitado a bailar by Dani Fernández', 'REAL GANGSTA LOVE by Trueno', 'Luna llena by Beny Jr', 'FRIKI by Gonzy', 'UWAIE by Kapo', 'Rapido (with Cris Mj) by Dei V', 'Santa by Rvssian', 'El Merengue by Marshmello', 'Si Antes Te Hubiera Conocido by KAROL G', 'La Rizos [Dime Si Le Comento a la Pura] by Las 2K & Chardo Chardemio & Melody Records International', 'ESKELETO by SAIKO', 'Columbia by Quevedo', 'Tu Silueta by Diegote', 'AMARGURA by KAROL G', 'YOTULOKO by Omar Montes & Rels B', 'LA MARINA STA MORENA by Figa Flawas', 'COMUNA 3 by JC Reyes & The Rudeboyz', 'CARITA TRISTE by Ana Mena & Emilia', 'LALA by Myke Towers', ""X'CLUSIVO - REMIX by Gonzy & SAIKO & Arcángel"", 'Cuando Te Vi | CROSSOVER #5 by Big One & Maria Becerra & Trueno', 'Gata Only by FloyyMenor', 'LA FALDA by Myke Towers', 'Potra Salvaje - Hard Remix by Isabel Aaiún & Fernando Moreno', 'QLONA by KAROL G', 'WYA REMIX RED by J Abdiel & De La Rose & Yan Block', 'La Bachata by Manuel Turizo', 'Martini by Dei V', 'TAMBIÉN by Myke Towers', 'Passoa by JHAYCO & Kapo', 'LA CAPI by Myke Towers', 'EL PANTALON - RUMBAS by Omar Montes', 'El Conjuntito by El Bobe & Omar Montes'}",1,1,0.02,2025-09
2025-09-08,"{'Manos Rotas by DELLAFUENTE & Morad', 'LA REINA by Lola Indigo', 'Ohnana by Kapo', 'BADGYAL by SAIKO', 'SE ME OLVIDA by Maisak & Feid', 'HAY LUPITA by Lomiiel', 'LUNA by Feid', 'Vacile by Yan Block', 'OTRA NOCHE (feat. Darell) by Myke Towers', '1000COSAS by Lola Indigo & Manuel Turizo', 'PELIGROSA by FloyyMenor', 'El Fin del Mundo by La La Love You', 'Lo Que Tiene by Morad & Beny Jr & Rvfv', 'ADIVINO by Myke Towers', 'SI NO ES CONTIGO by Cris Mj', 'Goteras by Omar Montes & JC Reyes', 'Me has invitado a bailar by Dani Fernández', 'Mi Luz (ft. Rels B) by Rvfv', 'REAL GANGSTA LOVE by Trueno', 'Luna llena by Beny Jr', 'FRIKI by Gonzy', 'Passoa by JHAYCO', 'UWAIE by Kapo', 'Rapido (with Cris Mj) by Dei V', 'Santa by Rvssian', 'El Merengue by Marshmello', 'Si Antes Te Hubiera Conocido by KAROL G', 'La Rizos [Dime Si Le Comento a la Pura] by Las 2K & Chardo Chardemio & Melody Records International', 'ESKELETO by SAIKO', 'Columbia by Quevedo', 'Tu Silueta by Diegote', 'AMARGURA by KAROL G', '58 by JHAYCO', 'YOTULOKO by Omar Montes & Rels B', 'LA MARINA STA MORENA by Figa Flawas', 'COMUNA 3 by JC Reyes & The Rudeboyz', 'CARITA TRISTE by Ana Mena & Emilia', 'LALA by Myke Towers', ""X'CLUSIVO - REMIX by Gonzy & SAIKO & Arcángel"", 'Cuando Te Vi | CROSSOVER #5 by Big One & Maria Becerra & Trueno', 'Gata Only by FloyyMenor', 'LA FALDA by Myke Towers', 'Potra Salvaje - Hard Remix by Isabel Aaiún & Fernando Moreno', 'QLONA by KAROL G', 'WYA REMIX RED by J Abdiel & De La Rose & Yan Block', 'La Bachata by Manuel Turizo', 'TAMBIÉN by Myke Towers', 'LA CAPI by Myke Towers', 'EL PANTALON - RUMBAS by Omar Montes', 'El Conjuntito by El Bobe & Omar Montes'}",3,3,0.06,2025-09
2025-09-09,"{'Manos Rotas by DELLAFUENTE & Morad', 'LA REINA by Lola Indigo', 'Ohnana by Kapo', 'BADGYAL by SAIKO', 'SE ME OLVIDA by Maisak & Feid', 'HAY LUPITA by Lomiiel', 'LUNA by Feid', 'Vacile by Yan Block', 'OTRA NOCHE (feat. Darell) by Myke Towers', '1000COSAS by Lola Indigo & Manuel Turizo', 'PELIGROSA by FloyyMenor', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'El Fin del Mundo by La La Love You', 'Lo Que Tiene by Morad & Beny Jr & Rvfv', 'ADIVINO by Myke Towers', 'SI NO ES CONTIGO by Cris Mj', 'Goteras by Omar Montes & JC Reyes', 'Me has invitado a bailar by Dani Fernández', 'Mi Luz (ft. Rels B) by Rvfv', 'REAL GANGSTA LOVE by Trueno', 'Luna llena by Beny Jr', 'FRIKI by Gonzy', 'Passoa by JHAYCO', 'UWAIE by Kapo', 'Rapido (with Cris Mj) by Dei V', 'Santa by Rvssian', 'El Merengue by Marshmello', 'Si Antes Te Hubiera Conocido by KAROL G', 'La Rizos [Dime Si Le Comento a la Pura] by Las 2K & Chardo Chardemio & Melody Records International', 'ESKELETO by SAIKO', 'Columbia by Quevedo', 'Tu Silueta by Diegote', 'AMARGURA by KAROL G', 'YOTULOKO by Omar Montes & Rels B', 'LA MARINA STA MORENA by Figa Flawas', 'COMUNA 3 by JC Reyes & The Rudeboyz', 'CARITA TRISTE by Ana Mena & Emilia', 'LALA by Myke Towers', ""X'CLUSIVO - REMIX by Gonzy & SAIKO & Arcángel"", 'Cuando Te Vi | CROSSOVER #5 by Big One & Maria Becerra & Trueno', 'Gata Only by FloyyMenor', 'LA FALDA by Myke Towers', 'Potra Salvaje - Hard Remix by Isabel Aaiún & Fernando Moreno', 'QLONA by KAROL G', 'WYA REMIX RED by J Abdiel & De La Rose & Yan Block', 'La Bachata by Manuel Turizo', 'TAMBIÉN by Myke Towers', 'LA CAPI by Myke Towers', 'EL PANTALON - RUMBAS by Omar Montes', 'El Conjuntito by El Bobe & Omar Montes'}",1,1,0.02,2025-09
2025-09-10,"{'Manos Rotas by DELLAFUENTE & Morad', 'LA REINA by Lola Indigo', 'Ohnana by Kapo', 'BADGYAL by SAIKO', 'SE ME OLVIDA by Maisak & Feid', 'HAY LUPITA by Lomiiel', 'LUNA by Feid', 'Vacile by Yan Block', 'OTRA NOCHE (feat. Darell) by Myke Towers', '1000COSAS by Lola Indigo & Manuel Turizo', 'PELIGROSA by FloyyMenor', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'El Fin del Mundo by La La Love You', 'Lo Que Tiene by Morad & Beny Jr & Rvfv', 'ADIVINO by Myke Towers', 'SI NO ES CONTIGO by Cris Mj', 'Goteras by Omar Montes & JC Reyes', 'Me has invitado a bailar by Dani Fernández', 'Mi Luz (ft. Rels B) by Rvfv', 'REAL GANGSTA LOVE by Trueno', 'Luna llena by Beny Jr', 'FRIKI by Gonzy', 'Passoa by JHAYCO', 'UWAIE by Kapo', 'Rapido (with Cris Mj) by Dei V', 'Santa by Rvssian', 'El Merengue by Marshmello', 'Si Antes Te Hubiera Conocido by KAROL G', 'La Rizos [Dime Si Le Comento a la Pura] by Las 2K & Chardo Chardemio & Melody Records International', 'ESKELETO by SAIKO', 'Columbia by Quevedo', 'Tu Silueta by Diegote', 'AMARGURA by KAROL G', 'YOTULOKO by Omar Montes & Rels B', 'LA MARINA STA MORENA by Figa Flawas', 'COMUNA 3 by JC Reyes & The Rudeboyz', 'CARITA TRISTE by Ana Mena & Emilia', 'LALA by Myke Towers', ""X'CLUSIVO - REMIX by Gonzy & SAIKO & Arcángel"", 'Cuando Te Vi | CROSSOVER #5 by Big One & Maria Becerra & Trueno', 'Gata Only by FloyyMenor', 'LA FALDA by Myke Towers', 'Potra Salvaje - Hard Remix by Isabel Aaiún & Fernando Moreno', 'QLONA by KAROL G', 'WYA REMIX RED by J Abdiel & De La Rose & Yan Block', 'La Bachata by Manuel Turizo', 'TAMBIÉN by Myke Towers', 'LA CAPI by Myke Towers', 'EL PANTALON - RUMBAS by Omar Montes', 'El Conjuntito by El Bobe & Omar Montes'}",0,0,0.0,2025-09
